$GNRMC,123355.00,A,3953.73555,N,11630.29038,E,0.000,,261218,,,A,V*11
$GNRMC,123356.00,A,3953.73554,N,11630.29039,E,0.000,,261218,,,A,V*12
$GNRMC,123357.00,A,3953.73553,N,11630.29040,E,0.000,,261218,,,A,V*1A
$GNRMC,123358.00,A,3953.73554,N,11630.29041,E,0.000,,261218,,,A,V*13
$GNRMC,123359.00,A,3953.73555,N,11630.29041,E,0.000,,261218,,,A,V*13
$GNRMC,123400.00,A,3953.73557,N,11630.29040,E,0.000,,261218,,,A,V*1B
$GNRMC,123401.00,A,3953.73557,N,11630.29041,E,0.000,,261218,,,A,V*1B
$GNRMC,123402.00,A,3953.73557,N,11630.29042,E,0.000,,261218,,,A,V*1B
$GNRMC,123403.00,A,3953.73558,N,11630.29042,E,0.000,,261218,,,A,V*15
$GNRMC,123404.00,A,3953.73558,N,11630.29042,E,0.000,,261218,,,A,V*12
$GNRMC,123405.00,A,3953.73559,N,11630.29041,E,0.000,,261218,,,A,V*11
$GNRMC,123406.00,A,3953.73560,N,11630.29041,E,0.000,,261218,,,A,V*18
$GNRMC,123407.00,A,3953.73560,N,11630.29041,E,0.000,,261218,,,A,V*19
$GNRMC,123408.00,A,3953.73561,N,11630.29040,E,0.000,,261218,,,A,V*16
$GNRMC,123409.00,A,3953.73561,N,11630.29040,E,0.000,,261218,,,A,V*17
$GNRMC,123410.00,A,3953.73562,N,11630.29040,E,0.000,,261218,,,A,V*1C
$GNRMC,123411.00,A,3953.73561,N,11630.29040,E,0.000,,261218,,,A,V*1E
$GNRMC,123412.00,A,3953.73559,N,11630.29040,E,0.000,,261218,,,A,V*16
$GNRMC,123413.00,A,3953.73558,N,11630.29041,E,0.000,,261218,,,A,V*17
$GNRMC,123414.00,A,3953.73557,N,11630.29041,E,0.000,,261218,,,A,V*1F
$GNRMC,123415.00,A,3953.73558,N,11630.29041,E,0.000,,261218,,,A,V*11
$GNRMC,123416.00,A,3953.73559,N,11630.29040,E,0.000,,261218,,,A,V*12
$GNRMC,123417.00,A,3953.73560,N,11630.29038,E,0.000,,261218,,,A,V*16
$GNRMC,123418.00,A,3953.73561,N,11630.29037,E,0.000,,261218,,,A,V*17
$GNRMC,123419.00,A,3953.73562,N,11630.29036,E,0.000,,261218,,,A,V*14
$GNRMC,123420.00,A,3953.73564,N,11630.29034,E,0.000,,261218,,,A,V*1A
$GNRMC,123421.00,A,3953.73565,N,11630.29033,E,0.000,,261218,,,A,V*1D
$GNRMC,123422.00,A,3953.73564,N,11630.29032,E,0.000,,261218,,,A,V*1E
$GNRMC,123423.00,A,3953.73562,N,11630.29032,E,0.000,,261218,,,A,V*19
$GNRMC,123424.00,A,3953.73562,N,11630.29031,E,0.000,,261218,,,A,V*1D
$GNRMC,123425.00,A,3953.73560,N,11630.29030,E,0.000,,261218,,,A,V*1F
$GNRMC,123426.00,A,3953.73559,N,11630.29029,E,0.000,,261218,,,A,V*1E
$GNRMC,123427.00,A,3953.73557,N,11630.29029,E,0.000,,261218,,,A,V*11
$GNRMC,123428.00,A,3953.73556,N,11630.29028,E,0.000,,261218,,,A,V*1E
$GNRMC,123429.00,A,3953.73554,N,11630.29028,E,0.000,,261218,,,A,V*1D
$GNRMC,123430.00,A,3953.73553,N,11630.29027,E,0.000,,261218,,,A,V*1D
$GNRMC,123431.00,A,3953.73551,N,11630.29027,E,0.000,,261218,,,A,V*1E
$GNRMC,123432.00,A,3953.73549,N,11630.29026,E,0.000,,261218,,,A,V*15
$GNRMC,123433.00,A,3953.73548,N,11630.29026,E,0.000,,261218,,,A,V*15
$GNRMC,123434.00,A,3953.73547,N,11630.29025,E,0.000,,261218,,,A,V*1E
$GNRMC,123435.00,A,3953.73545,N,11630.29025,E,0.000,,261218,,,A,V*1D
$GNRMC,123436.00,A,3953.73543,N,11630.29024,E,0.000,,261218,,,A,V*19
$GNRMC,123437.00,A,3953.73542,N,11630.29024,E,0.000,,261218,,,A,V*19
$GNRMC,123438.00,A,3953.73540,N,11630.29023,E,0.000,,261218,,,A,V*13
$GNRMC,123439.00,A,3953.73538,N,11630.29023,E,0.000,,261218,,,A,V*1D
$GNRMC,123440.00,A,3953.73537,N,11630.29023,E,0.000,,261218,,,A,V*1C
$GNRMC,123441.00,A,3953.73536,N,11630.29022,E,0.000,,261218,,,A,V*1D
$GNRMC,123442.00,A,3953.73535,N,11630.29022,E,0.000,,261218,,,A,V*1D
$GNRMC,123443.00,A,3953.73534,N,11630.29022,E,0.000,,261218,,,A,V*1D
$GNRMC,123444.00,A,3953.73534,N,11630.29022,E,0.000,,261218,,,A,V*1A
$GNRMC,123445.00,A,3953.73533,N,11630.29022,E,0.000,,261218,,,A,V*1C
$GNRMC,123446.00,A,3953.73532,N,11630.29022,E,0.000,,261218,,,A,V*1E
$GNRMC,123447.00,A,3953.73532,N,11630.29022,E,0.000,,261218,,,A,V*1F
$GNRMC,123448.00,A,3953.73531,N,11630.29023,E,0.000,,261218,,,A,V*12
$GNRMC,123449.00,A,3953.73530,N,11630.29023,E,0.000,,261218,,,A,V*12
$GNRMC,123450.00,A,3953.73530,N,11630.29023,E,0.000,,261218,,,A,V*1A
$GNRMC,123451.00,A,3953.73529,N,11630.29023,E,0.000,,261218,,,A,V*13
$GNRMC,123452.00,A,3953.73528,N,11630.29023,E,0.000,,261218,,,A,V*11
